73.847017017515,241.893563180437,1
67.512204323907,177.422820109922,1
68.7372207368562,169.641736925312,1
70.3673141609706,202.571580239465,1
72.0408340759254,199.173600442789,1
66.9958641306279,166.567359396403,1
71.5311788037522,199.973543676069,1
69.6820883873604,187.576051609740,1
66.1902380972063,170.414340979886,1
66.8231541998584,173.610736598779,1
65.8514183198708,169.606859808599,1
74.0079626803179,219.895739057804,1
66.3814354332932,172.735908265385,1
69.8284492616355,195.979019588875,1
70.1447629127649,194.831395532055,1
71.7093075693084,205.648449202477,1
67.5306062690097,167.613776859818,1
66.0080674395092,167.011632074001,1
67.445142662697,165.274244872490,1
68.931795241309,182.364295307144,1
66.5308350442977,189.361395082828,1
71.1694471518134,195.330595550546,1
68.9128309304113,180.823137965411,1
65.4183342603759,160.770308692432,1
70.4371769711896,200.20473429455,1
71.2689307374579,189.307461274244,1
68.3598105857093,174.198289239276,1
73.3395900024196,217.061053258419,1
72.3001903913442,213.229451657476,1
74.043289756811,219.337908800423,1
68.3028391832953,193.702694008131,1
65.1423142899643,171.616709864373,1
60.6141147615686,156.458354816187,1
68.9744813993748,192.129879968925,1
69.484562922529,188.855205531895,1
65.0014131583689,161.029415825707,1
70.2133754264451,197.500019161713,1
64.9928915425001,138.92417255949,1
71.6444188193627,190.063285629929,1
72.6168163296781,224.85790171382,1
71.0465619010339,191.274561952476,1
72.7263417773615,218.766293664343,1
69.1198305542332,176.665959237319,1
68.9739418276205,182.312208712821,1
71.5309776799117,203.820261045102,1
65.3273367078766,171.762517973172,1
73.0928708226033,193.944180606132,1
68.8600624723444,177.131052159944,1
68.973422833645,159.285228223534,1
67.0137949681931,199.195400076662,1
71.5577184876743,185.905909489285,1
58.9107320370127,102.088326367840,0
65.2300125077128,141.305822601420,0
63.3690037584139,131.041402692995,0
64.4799974256081,128.171511221632,0
61.7930961472815,129.781407047572,0
65.9680189539591,156.802082613991,0
62.8503786429821,114.969038250962,0
65.6521564350254,165.083001212576,0
61.8902337378544,111.676199211845,0
63.6778681520585,104.151559641935,0
68.1011722359871,166.575660760601,0
61.7988785298549,106.233686988457,0
63.3714589617276,128.118169123676,0
58.8958863500041,101.682613361014,0
58.4382490995692,98.1926209281421,0
60.809798678611,126.915463276282,0
70.1286528332314,151.254270351714,0
62.2574296463807,115.797393408160,0
61.7350902197,107.866872355221,0
63.0595566947049,145.589929145704,0
62.2868383725748,139.522707668371,0
61.8274775548724,122.766166670135,0
66.3475372155375,157.380964816028,0
65.3206320269197,145.037375621008,0
66.1038727954936,148.645182574529,0
64.5271820296461,132.680868243034,0
56.5479749809036,84.8721236452797,0
62.7392809291012,138.530421130127,0
61.585198645852,137.425286781889,0
62.0244248323023,124.603940620149,0
65.3113341377437,140.266700393455,0
61.2049560689218,108.290104228827,0
67.025093515345,150.219175933031,0
60.2111665623754,119.037534152405,0
63.9399727739834,139.495957335990,0
63.3578051598708,125.613238151682,0
63.685068445343,132.282977854988,0
60.2888703924791,130.440809040632,0
63.4072897919724,128.848389435403,0
60.6316001185165,109.719696252994,0
67.3735965886919,146.023295039745,0
66.8727415972973,158.855194208793,0
60.0471472234037,114.603525896347,0
64.1544722687217,133.138355593842,0
63.4616648933184,128.950960852672,0
67.2438679477325,154.061574837338,0
66.2135945099311,139.001133618245,0
64.6928213839027,138.680813564999,0
66.1992832819946,180.698317098880,0
65.853375824511,149.118528392780,0
74.2,250,1
74.2,250,1
74.0,200.0,1
60.0,100.0,0
58.0,100.0,0
66.0,150.0,0
